"","word","mRT","acc"
"11805","homeward",657.258064516129,0.815789473684211
"11806","homewards",715.1875,0.842105263157895
"11807","homework",572.45,1
"11808","homey",830.5,0.444444444444444
"11809","homing",752.055555555556,0.473684210526316
"11810","homo",670.379310344828,0.743589743589744
"11811","homos",685.869565217391,0.58974358974359
"11812","hone",828,0.525
"11813","honed",747.478260869565,0.605263157894737
"11814","hones",733.875,0.4
"11815","honest",529.947368421053,1
"11816","honey",538.410256410256,0.975
"11817","honeyed",709.321428571429,0.7
"11818","honeys",558.885714285714,0.945945945945946
"11819","honing",886.7,0.526315789473684
"11820","honk",633.388888888889,0.923076923076923
"11821","honked",666.393939393939,0.868421052631579
"11822","honkies",926.461538461538,0.371428571428571
"11823","honking",672.441176470588,0.85
"11824","honks",603.351351351351,0.925
"11825","honky",653.2,0.625
"11826","honour",538.8,1
"11827","honoured",583.184210526316,0.95
"11828","honours",556.631578947368,1
"11829","hooch",733.310344827586,0.763157894736842
"11830","hood",557.611111111111,0.947368421052632
"11831","hooded",579.837837837838,0.973684210526316
"11832","hooding",655.36,0.657894736842105
"11833","hoodlum",814.208333333333,0.648648648648649
"11834","hoodlums",766.695652173913,0.638888888888889
"11835","hoodoo",646.285714285714,0.184210526315789
"11836","hoods",613.921052631579,1
"11837","hoodwink",796.166666666667,0.631578947368421
"11838","hoodwinked",813.9,0.75
"11839","hooey",674.5,0.105263157894737
"11840","hoof",647.171428571429,0.875
"11841","hoofs",644.862068965517,0.763157894736842
"11842","hook",621.382352941176,0.944444444444444
"11843","hookah",683.111111111111,0.225
"11844","hooked",564.725,1
"11845","hooker",573.657142857143,0.945945945945946
"11846","hookers",648.9,1
"11847","hooking",631.135135135135,0.925
"11848","hooks",569.942857142857,0.945945945945946
"11849","hookworm",682,0.289473684210526
"11850","hookworms",851.8,0.27027027027027
"11851","hooky",851.652173913043,0.575
"11852","hoop",576.027027027027,0.925
"11853","hooped",813.272727272727,0.825
"11854","hoops",570.794117647059,0.918918918918919
"11855","hooray",619.371428571429,0.921052631578947
"11856","hoorays",752.965517241379,0.783783783783784
"11857","hoot",713.8125,0.864864864864865
"11858","hooted",614.514285714286,0.875
"11859","hooter",730.65625,0.864864864864865
"11860","hooters",611.75,0.777777777777778
"11861","hooting",747.8,0.875
"11862","hoots",772.193548387097,0.775
"11863","hoover",552.153846153846,0.975
"11864","hoovered",639.25,1
"11865","hoovers",638,0.973684210526316
"11866","hooves",658.054054054054,0.973684210526316
"11867","hop",585.705882352941,0.894736842105263
"11868","hope",520.307692307692,1
"11869","hoped",618.27027027027,0.973684210526316
"11870","hopeful",533.564102564103,0.975
"11871","hopefuls",711.888888888889,1
"11872","hopeless",549.236842105263,0.95
"11873","hopes",541.472222222222,0.972972972972973
"11874","hoping",598,0.973684210526316
"11875","hopped",672.371428571429,0.921052631578947
"11876","hopper",612.65625,0.842105263157895
"11877","hoppers",675.466666666667,0.810810810810811
"11878","hopping",679.868421052632,0.95
"11879","hops",655.058823529412,0.918918918918919
"11880","hopscotch",694.161290322581,0.837837837837838
"11881","horde",681,0.342105263157895
"11882","hordes",778.038461538462,0.702702702702703
"11883","hormone",735.810810810811,0.925
"11884","hormones",684.868421052632,1
"11885","horn",519.894736842105,1
"11886","hornbeam",795.076923076923,0.333333333333333
"11887","hornbill",659.818181818182,0.297297297297297
"11888","hornbills",887,0.263157894736842
"11889","horned",642.8125,0.888888888888889
"11890","hornet",639.702702702703,0.925
"11891","hornets",616.512820512821,0.975
"11892","hornless",732.714285714286,0.617647058823529
"11893","hornpipe",705.296296296296,0.710526315789474
"11894","hornpipes",686.115384615385,0.722222222222222
"11895","horns",592.842105263158,1
"11896","horny",622.888888888889,0.972972972972973
"11897","horrid",591.421052631579,1
"11898","horror",554.342105263158,1
"11899","horrors",548,0.973684210526316
"11900","horse",510.55,1
"11901","horseback",694.675675675676,0.973684210526316
"11902","horsebox",723.8,0.657894736842105
"11903","horseflesh",957.1875,0.41025641025641
"11904","horseflies",709.114285714286,0.897435897435897
"11905","horsefly",755.034482758621,0.805555555555556
"11906","horsehair",850.1875,0.82051282051282
"11907","horseman",662.676470588235,0.894736842105263
"11908","horsemeat",826.703703703704,0.675
"11909","horsemen",618,0.921052631578947
"11910","horseplay",649.939393939394,0.868421052631579
"11911","horses",565.868421052632,1
"11912","horseshit",899.173913043478,0.58974358974359
"11913","horseshoe",696.027027027027,0.973684210526316
"11914","horseshoes",696.428571428571,0.972222222222222
"11915","horsewhip",758.884615384615,0.666666666666667
"11916","horsy",751.6,0.277777777777778
"11917","hose",618.74358974359,0.975
"11918","hosed",692.764705882353,0.894736842105263
"11919","hosepipe",728.764705882353,0.894736842105263
"11920","hosepipes",774.028571428571,0.897435897435897
"11921","hoses",613.783783783784,0.925
"11922","hosier",674.739130434783,0.575
"11923","hosiers",809.740740740741,0.75
"11924","hosing",810.851851851852,0.710526315789474
"11925","hospice",752.382352941176,0.85
"11926","host",590.538461538462,0.975
"11927","hostage",594.138888888889,0.947368421052632
"11928","hosted",644.03125,0.842105263157895
"11929","hostel",605.131578947368,1
"11930","hostels",681.888888888889,0.947368421052632
"11931","hostess",647.151515151515,0.891891891891892
"11932","hostile",565.916666666667,0.972972972972973
"11933","hosting",653.942857142857,0.875
"11934","hosts",595,0.945945945945946
"11935","hot",497.868421052632,1
"11936","hotbed",686.142857142857,0.7
"11937","hotbeds",675.259259259259,0.692307692307692
"11938","hotchpotch",748.636363636364,0.282051282051282
"11939","hotdogs",621.857142857143,0.945945945945946
"11940","hotel",541.2,1
"11941","hotels",575.3,1
"11942","hotfoot",761.909090909091,0.289473684210526
"11943","hothead",773.285714285714,0.7
"11944","hotheads",759.052631578947,0.5
"11945","hothouse",763.388888888889,0.45
"11946","hotly",619.652173913043,0.657142857142857
"11947","hotplate",654.433333333333,0.769230769230769
"11948","hotplates",708.837837837838,0.948717948717949
"11949","hotpot",606.125,1
"11950","hotter",610,1
"11951","hottest",562.394736842105,1
"11952","hound",538.948717948718,0.975
"11953","hounded",645.153846153846,0.975
"11954","hounding",673.583333333333,0.9
"11955","hounds",633.179487179487,0.975
"11956","hour",506.526315789474,1
"11957","hours",543.447368421053,1
"11958","house",510.275,1
"11959","houseboat",670.527777777778,0.9
"11960","houseboats",650.774193548387,0.775
"11961","housebound",745.684210526316,0.95
"11962","houseboy",703.25,0.421052631578947
"11963","houseboys",677.5,0.45
"11964","housecoat",711.65,0.540540540540541
"11965","housed",598.368421052632,1
"11966","houseflies",653.057142857143,0.897435897435897
"11967","housefly",708.157894736842,0.95
"11968","houseful",749.807692307692,0.722222222222222
"11969","household",601.225,1
"11970","households",605.9,1
"11971","houselights",802.821428571429,0.717948717948718
"11972","housemaid",646.166666666667,0.947368421052632
"11973","housemaids",682.846153846154,0.975
"11974","houseman",668.923076923077,0.361111111111111
"11975","housemen",643.652173913043,0.621621621621622
"11976","houseproud",724.782608695652,0.575
"11977","houseroom",721.055555555556,0.473684210526316
"11978","houses",519.864864864865,1
"11979","housetops",864.611111111111,0.461538461538462
"11980","housetrained",786.333333333333,0.810810810810811
"11981","housewife",551.263157894737,1
"11982","housewives",611,0.974358974358974
"11983","housework",575.564102564103,0.975
"11984","housing",574.5,0.972972972972973
"11985","hove",864.703703703704,0.710526315789474
"11986","hovel",777.538461538462,0.684210526315789
"11987","hovels",734.857142857143,0.7
"11988","hover",640.641025641026,0.975
"11989","hovered",679.72972972973,0.925
"11990","hovers",720.5,0.789473684210526
"11991","how",582,0.975
"11992","howdah",671,0.0526315789473684
"11993","howdy",782.222222222222,0.710526315789474
"11994","howl",554.578947368421,1
"11995","howled",602.131578947368,0.95
"11996","howler",590.151515151515,0.846153846153846
"11997","howlers",660.3125,0.914285714285714
"11998","howling",571.944444444444,0.947368421052632
"11999","howls",595.685714285714,0.921052631578947
"12000","hoyden",592,0.025
"12001","hub",556.388888888889,0.9
"12002","hubbub",781.357142857143,0.368421052631579
"12003","hubby",756.677419354839,0.815789473684211
"12004","hubcaps",775.529411764706,0.447368421052632
"12005","hubris",760,0.184210526315789
"12006","hubs",685.448275862069,0.783783783783784
"12007","huckster",718.666666666667,0.0789473684210526
"12008","hucksters",546,0.0512820512820513
"12009","huddle",619.131578947368,0.95
"12010","huddled",656.484848484848,0.891891891891892
"12011","huddles",621.694444444444,0.972972972972973
"12012","hue",644.793103448276,0.725
"12013","hues",711.153846153846,0.666666666666667
"12014","huff",719.4,0.789473684210526
"12015","huffed",714.714285714286,0.7
"12016","huffing",791.846153846154,0.722222222222222
"12017","huffs",670.642857142857,0.736842105263158
"12018","huffy",767.333333333333,0.525
"12019","hug",536.775,1
"12020","huge",552.371428571429,0.921052631578947
"12021","hugely",650.894736842105,1
"12022","hugeness",657.52,0.641025641025641
"12023","huger",759.666666666667,0.0769230769230769
"12024","hugged",578.131578947368,1
"12025","hugging",563.210526315789,1
"12026","hugs",539.125,1
"12027","huh",640.608695652174,0.605263157894737
"12028","hula",691.363636363636,0.594594594594595
"12029","hulk",643,0.925
"12030","hulking",715.95652173913,0.575
"12031","hulks",655.645161290323,0.815789473684211
"12032","hull",586.527777777778,0.923076923076923
"12033","hulled",748.722222222222,0.473684210526316
"12034","hulls",630.44,0.641025641025641
"12035","hum",630.942857142857,0.897435897435897
"12036","human",549.216216216216,0.973684210526316
"12037","humane",695.114285714286,0.897435897435897
"12038","humans",553.153846153846,1
"12039","humble",627.2,1
"12040","humbled",627.914285714286,0.945945945945946
"12041","humbler",646.78125,0.842105263157895
"12042","humbles",667.393939393939,0.891891891891892
"12043","humblest",725.066666666667,0.769230769230769
"12044","humbling",725.666666666667,0.923076923076923
"12045","humbly",678.441176470588,0.894736842105263
"12046","humbug",647.878787878788,0.891891891891892
"12047","humbugged",880.521739130435,0.621621621621622
"12048","humbugs",742.032258064516,0.837837837837838
"12049","humdrum",889.380952380952,0.552631578947368
"12050","humid",604.666666666667,0.9
"12051","hummed",687.325,1
"12052","humming",659.538461538462,0.975
"12053","hummock",726.1875,0.421052631578947
"12054","hummocks",585.916666666667,0.3
"12055","humour",517.216216216216,0.973684210526316
"12056","humoured",599.243243243243,0.973684210526316
"12057","humours",618.564102564103,0.975
"12058","hump",664.972972972973,0.948717948717949
"12059","humpback",682.710526315789,0.95
"12060","humpbacked",825.212121212121,0.825
"12061","humpbacks",745.1,0.810810810810811
"12062","humped",653.823529411765,0.85
"12063","humping",699.918918918919,0.973684210526316
"12064","humps",614.052631578947,0.95
"12065","hums",585.941176470588,0.85
"12066","humus",694.192307692308,0.684210526315789
"12067","hun",666.038461538462,0.65
"12068","hunch",601.675675675676,0.925
"12069","hunchback",682.666666666667,0.868421052631579
"12070","hunchbacked",924.896551724138,0.763157894736842
"12071","hunchbacks",727.323529411765,0.944444444444444
"12072","hunched",689.216216216216,0.925
"12073","hunches",711.263157894737,0.95
"12074","hunching",718.5,0.756756756756757
"12075","hundred",623.078947368421,1
"12076","hundreds",616.921052631579,1
"12077","hundredth",786.771428571429,0.875
"12078","hundredths",857.838709677419,0.885714285714286
"12079","hung",579.9,1
"12080","hunger",641.216216216216,0.948717948717949
"12081","hungered",655.4,0.897435897435897
"12082","hungers",659.46875,0.82051282051282
"12083","hungrier",624.314285714286,0.921052631578947
"12084","hungry",488.025,1
"12085","hunk",594.75,0.972972972972973
"12086","hunkers",752,0.236842105263158
"12087","hunks",654.030303030303,0.868421052631579
"12088","huns",655.714285714286,0.35
"12089","hunt",561.948717948718,0.975
"12090","hunted",615.194444444444,0.972972972972973
"12091","hunter",543.75,1
"12092","hunters",584.846153846154,0.975
"12093","hunting",554.297297297297,1
"12094","huntress",705.277777777778,0.473684210526316
"12095","hunts",670.820512820513,0.975
"12096","huntsman",691.466666666667,0.789473684210526
"12097","huntsmen",744.470588235294,0.894736842105263
"12098","hurdle",582.055555555556,0.9
"12099","hurdled",636.138888888889,0.9
"12100","hurdler",782.923076923077,0.702702702702703
"12101","hurdlers",849.185185185185,0.72972972972973
"12102","hurdles",605.216216216216,0.973684210526316
"12103","hurl",608.864864864865,1
"12104","hurled",665.363636363636,0.868421052631579
"12105","hurling",634.891891891892,0.925
"12106","hurls",630.25,0.923076923076923
"12107","hurrah",628.090909090909,0.825
"12108","hurray",590.228571428571,0.875
"12109","hurried",580.102564102564,0.975
"12110","hurries",601.078947368421,1
"12111","hurry",532.025,1
"12112","hurt",501.725,1
"12113","hurtful",658.394736842105,0.95
"12114","hurting",583.487179487179,1
"12115","hurtle",605.785714285714,0.736842105263158
"12116","hurtled",684.702702702703,0.973684210526316
"12117","hurtles",764.290322580645,0.815789473684211
"12118","hurts",548.820512820513,1
"12119","husband",535.230769230769,0.975
"12120","husbands",569.736842105263,1
"12121","hush",637.777777777778,0.972972972972973
"12122","hushed",575.567567567568,0.925
"12123","hushes",629.727272727273,0.868421052631579
"12124","hushing",749.064516129032,0.775
"12125","husk",602.157894736842,0.974358974358974
"12126","husked",785.259259259259,0.710526315789474
"12127","huskier",661.361111111111,0.9
"12128","huskies",743.96875,0.82051282051282
"12129","husking",723.782608695652,0.621621621621622
"12130","husks",685.454545454545,0.846153846153846
"12131","husky",587.944444444444,0.9
"12132","hussar",679.6,0.131578947368421
"12133","hussars",719.333333333333,0.15
"12134","hussies",833.076923076923,0.684210526315789
